41.779218, -87.644628, 1.5
41.880136, -87.632463, 1.5
41.722172, -87.585281, 1.5
41.730605, -87.663059, 1.5
41.748354, -87.668961, 1.5
41.772598, -87.643530, 1.5
41.935969, -87.747837, 1.5
41.697465, -87.619467, 1.5
41.789224, -87.648823, 1.5
41.788027, -87.623773, 1.5
41.900350, -87.639111, 1.5
41.771346, -87.668999, 1.5
41.913030, -87.698246, 1.5
41.925728, -87.758816, 1.5
41.734011, -87.551503, 1.5
41.766049, -87.643336, 1.5
41.778244, -87.615430, 1.5
41.717926, -87.655147, 1.5
41.765937, -87.579248, 1.5
41.893739, -87.693505, 1.5
41.736167, -87.625036, 1.5
41.785612, -87.690988, 1.5
41.749305, -87.552706, 1.5
41.764812, -87.663938, 1.5
41.707205, -87.628826, 1.5
41.790130, -87.784322, 1.5
41.713778, -87.642844, 1.5
41.777285, -87.615701, 1.5
41.667255, -87.635396, 1.5
41.882513, -87.686327, 1.5
41.963720, -87.652517, 1.5
41.766120, -87.666135, 1.5
41.800468, -87.740168, 1.5
41.825898, -87.654684, 1.5
41.889044, -87.756170, 1.5
41.758761, -87.576411, 1.5
41.666723, -87.620253, 1.5
41.883832, -87.701433, 1.5
41.788176, -87.683735, 1.5
41.876771, -87.630969, 1.5
41.803309, -87.662548, 1.5
41.801142, -87.726261, 1.5
41.899387, -87.642013, 1.5
41.899387, -87.642013, 1.5
41.782242, -87.651995, 1.5
41.911828, -87.781656, 1.5
41.677819, -87.631189, 1.5
41.851557, -87.672640, 1.5
41.814707, -87.697946, 1.5
41.796639, -87.660864, 1.5
41.857979, -87.720174, 1.5
41.776832, -87.615691, 1.5
41.736389, -87.624957, 1.5
41.848219, -87.690740, 1.5
41.658238, -87.613752, 1.5
41.796614, -87.757282, 1.5
41.905552, -87.638566, 1.5
41.784430, -87.651129, 1.5
42.005621, -87.662767, 1.5
41.792331, -87.773426, 1.5
41.768499, -87.659930, 1.5
41.938992, -87.742712, 1.5
41.902246, -87.766057, 1.5
41.762402, -87.656248, 1.5
41.792701, -87.702461, 1.5
41.776830, -87.705362, 1.5
41.704909, -87.651322, 1.5
41.764812, -87.663938, 1.5
41.904086, -87.631599, 1.5
41.810095, -87.611619, 1.5
41.863995, -87.709110, 1.5
41.766015, -87.649143, 1.5
41.954602, -87.750920, 1.5
41.779624, -87.701793, 1.5
41.821151, -87.601662, 1.5
41.707129, -87.613910, 1.5
41.718597, -87.647858, 1.5
41.789956, -87.617627, 1.5
41.778671, -87.611839, 1.5
41.788484, -87.664294, 1.5
41.754198, -87.669755, 1.5
41.768837, -87.656792, 1.5
41.753473, -87.670653, 1.5
41.894112, -87.619386, 1.5
41.938010, -87.652203, 1.5
41.796061, -87.686402, 1.5
41.789240, -87.741643, 1.5
41.762161, -87.657801, 1.5
41.768873, -87.654365, 1.5
41.778550, -87.615734, 1.5
41.739273, -87.666684, 1.5
41.778597, -87.615737, 1.5
41.776417, -87.615681, 1.5
41.777084, -87.615696, 1.5
41.778973, -87.615744, 1.5
41.898877, -87.641992, 1.5
41.888243, -87.757951, 1.5
41.904029, -87.731411, 1.5
41.907298, -87.639539, 1.5
41.722261, -87.583027, 1.5
41.852840, -87.701632, 1.5
41.862307, -87.626623, 1.5
41.728432, -87.570792, 1.5
41.968867, -87.767662, 1.5
41.856191, -87.627314, 1.5
41.898144, -87.621710, 1.5
41.793830, -87.645271, 1.5
41.682465, -87.620804, 1.5
41.788631, -87.623788, 1.5
41.791703, -87.616050, 1.5
41.712426, -87.565638, 1.5
41.944474, -87.647782, 1.5
41.746522, -87.653780, 1.5
41.762250, -87.592538, 1.5
41.684854, -87.671947, 1.5
41.692344, -87.652355, 1.5
41.976673, -87.672239, 1.5
41.779779, -87.650254, 1.5
41.801001, -87.668572, 1.5
41.875627, -87.756239, 1.5
41.734197, -87.571860, 1.5
41.798655, -87.686467, 1.5
41.991766, -87.680407, 1.5
41.918220, -87.638253, 1.5
41.653079, -87.537608, 1.5
42.000765, -87.658274, 1.5
41.762994, -87.719763, 1.5
41.807989, -87.703826, 1.5
41.892175, -87.676031, 1.5
41.778973, -87.615744, 1.5
41.974749, -87.890373, 1.5
41.820445, -87.642228, 1.5
41.766424, -87.655220, 1.5
41.685388, -87.626285, 1.5
41.741778, -87.579593, 1.5
41.969611, -87.656084, 1.5
41.785195, -87.704386, 1.5
41.887158, -87.756697, 1.5
41.931769, -87.719758, 1.5
41.787277, -87.624133, 1.5
41.946943, -87.799546, 1.5
41.787476, -87.681267, 1.5
41.786625, -87.665083, 1.5
41.778089, -87.615721, 1.5
41.878692, -87.627841, 1.5
41.878692, -87.627841, 1.5
41.876084, -87.724058, 1.5
41.935000, -87.752165, 1.5
41.803062, -87.721981, 1.5
41.817068, -87.606859, 1.5
41.976653, -87.900988, 1.5
41.828420, -87.671708, 1.5
41.907235, -87.678297, 1.5
41.857975, -87.721037, 1.5
41.961038, -87.670676, 1.5
41.700026, -87.627949, 1.5
41.978894, -87.906468, 1.5
41.970171, -87.762590, 1.5
41.735904, -87.662649, 1.5
41.899619, -87.641727, 1.5
41.778487, -87.605682, 1.5
41.773685, -87.588656, 1.5
41.743314, -87.551863, 1.5
41.735647, -87.603260, 1.5
42.000536, -87.661808, 1.5
41.894112, -87.619386, 1.5
41.847829, -87.682933, 1.5
41.962481, -87.654612, 1.5
41.807463, -87.688224, 1.5
41.933820, -87.712197, 1.5
41.890059, -87.716569, 1.5
41.738428, -87.668137, 1.5
41.769925, -87.690965, 1.5
41.940344, -87.698905, 1.5
41.900493, -87.716630, 1.5
41.878242, -87.764294, 1.5
41.877414, -87.627518, 1.5
41.748086, -87.657461, 1.5
41.906208, -87.759744, 1.5
41.803062, -87.721981, 1.5
41.736166, -87.545959, 1.5
41.764463, -87.690704, 1.5
41.804832, -87.624493, 1.5
41.876154, -87.736241, 1.5
41.765988, -87.573727, 1.5
41.808752, -87.622972, 1.5
41.680325, -87.671378, 1.5
41.909739, -87.745623, 1.5
41.689688, -87.628402, 1.5
41.969891, -87.705926, 1.5
41.920840, -87.716269, 1.5
41.689076, -87.665072, 1.5
41.775335, -87.688572, 1.5
41.878988, -87.627849, 1.5
41.781943, -87.611920, 1.5
41.934910, -87.708868, 1.5
41.745500, -87.546852, 1.5
41.842191, -87.706335, 1.5
41.662644, -87.551836, 1.5
41.910015, -87.724717, 1.5
41.713179, -87.668771, 1.5
41.779508, -87.653707, 1.5
41.683931, -87.641970, 1.5
41.782004, -87.608568, 1.5
41.721736, -87.630993, 1.5
42.001203, -87.660881, 1.5
41.897476, -87.700274, 1.5
41.649589, -87.538514, 1.5
41.877307, -87.681287, 1.5
41.899574, -87.723919, 1.5
41.702408, -87.524677, 1.5
41.753459, -87.706279, 1.5
41.813876, -87.692503, 1.5
41.772956, -87.605913, 1.5
41.962481, -87.654612, 1.5
41.738996, -87.663294, 1.5
41.939917, -87.660489, 1.5
41.976663, -87.901363, 1.5
41.896934, -87.712558, 1.5
41.775192, -87.704359, 1.5
41.756136, -87.649160, 1.5
41.919061, -87.752464, 1.5
41.879023, -87.626255, 1.5
41.920790, -87.777478, 1.5
41.961498, -87.646250, 1.5
41.793518, -87.664428, 1.5
41.736389, -87.624957, 1.5
41.965458, -87.656341, 1.5
41.769636, -87.575022, 1.5
41.736150, -87.627154, 1.5
41.909496, -87.764938, 1.5
41.788174, -87.624068, 1.5
41.767007, -87.589331, 1.5
41.788612, -87.693513, 1.5
41.906556, -87.662864, 1.5
41.903271, -87.709102, 1.5
41.902711, -87.638851, 1.5
41.830892, -87.643557, 1.5
41.960424, -87.779590, 1.5
41.722567, -87.627328, 1.5
41.742829, -87.552374, 1.5
41.958413, -87.714135, 1.5
41.976337, -87.698795, 1.5
41.815261, -87.626392, 1.5
41.721757, -87.629509, 1.5
41.691554, -87.624270, 1.5
41.792879, -87.669268, 1.5
41.900523, -87.699435, 1.5
41.923657, -87.801658, 1.5
41.752387, -87.604141, 1.5
41.917342, -87.754463, 1.5
41.812321, -87.664390, 1.5
41.777258, -87.647300, 1.5
41.739131, -87.673021, 1.5
41.885790, -87.752086, 1.5
41.881736, -87.641887, 1.5
41.891803, -87.771838, 1.5
41.756786, -87.591293, 1.5
41.662961, -87.642787, 1.5
41.769075, -87.625613, 1.5
41.986831, -87.663615, 1.5
41.926114, -87.753171, 1.5
41.712889, -87.592307, 1.5
41.785840, -87.686116, 1.5
41.697508, -87.619759, 1.5
41.920694, -87.746092, 1.5
41.751422, -87.664825, 1.5
41.780085, -87.630918, 1.5
41.751404, -87.641770, 1.5
41.771080, -87.586421, 1.5
41.788586, -87.653662, 1.5
41.857623, -87.670394, 1.5
41.968000, -87.662635, 1.5
41.730557, -87.654523, 1.5
41.731466, -87.551438, 1.5
41.868802, -87.639097, 1.5
41.937942, -87.821835, 1.5
41.716013, -87.656501, 1.5
41.879516, -87.764987, 1.5
41.782836, -87.703100, 1.5
41.723856, -87.660162, 1.5
42.011415, -87.693298, 1.5
41.736167, -87.625036, 1.5
41.976653, -87.900988, 1.5
41.979365, -87.772405, 1.5
41.781578, -87.607070, 1.5
41.782916, -87.606130, 1.5
41.869920, -87.725071, 1.5
41.791909, -87.674386, 1.5
41.791778, -87.644025, 1.5
41.796106, -87.703777, 1.5
41.859853, -87.711430, 1.5
41.882057, -87.629259, 1.5
41.705862, -87.653787, 1.5
41.734983, -87.545929, 1.5
42.004757, -87.658640, 1.5
41.905148, -87.640690, 1.5
41.905638, -87.639095, 1.5
41.794973, -87.660823, 1.5
41.883389, -87.686348, 1.5
41.872190, -87.727693, 1.5
42.004560, -87.708639, 1.5
41.785740, -87.607389, 1.5
41.756311, -87.719486, 1.5
41.718470, -87.620663, 1.5
41.733759, -87.557734, 1.5
41.719824, -87.643318, 1.5
41.891648, -87.624309, 1.5
41.750547, -87.642941, 1.5
41.780548, -87.603902, 1.5
41.754467, -87.566141, 1.5
41.878148, -87.625530, 1.5
41.775119, -87.683386, 1.5
41.751585, -87.562742, 1.5
41.746365, -87.552646, 1.5
41.778401, -87.702979, 1.5
41.886668, -87.648947, 1.5
41.867427, -87.639049, 1.5
41.786629, -87.664757, 1.5
41.779133, -87.674055, 1.5
41.711768, -87.650114, 1.5
41.790097, -87.684306, 1.5
41.712546, -87.602504, 1.5
41.973197, -87.655141, 1.5
41.907163, -87.696839, 1.5
41.744136, -87.600801, 1.5
41.886558, -87.755145, 1.5
41.858208, -87.661045, 1.5
41.922601, -87.687719, 1.5
41.851513, -87.734198, 1.5
41.967734, -87.731577, 1.5
41.721869, -87.621889, 1.5
41.802131, -87.651579, 1.5
41.884899, -87.750485, 1.5
41.803708, -87.590385, 1.5
41.876714, -87.745294, 1.5
41.746946, -87.630715, 1.5
41.700477, -87.637929, 1.5
41.710247, -87.625841, 1.5
41.789855, -87.617625, 1.5
41.793761, -87.649739, 1.5
41.809178, -87.622673, 1.5
41.990771, -87.707785, 1.5
41.772944, -87.684545, 1.5
41.708527, -87.559524, 1.5
41.952285, -87.753537, 1.5
41.876596, -87.658925, 1.5
41.843595, -87.621948, 1.5
41.935945, -87.749613, 1.5
41.686836, -87.632687, 1.5
41.692617, -87.628055, 1.5
41.804139, -87.609401, 1.5
41.674238, -87.620547, 1.5
41.925270, -87.653367, 1.5
41.877122, -87.731440, 1.5
41.757710, -87.603982, 1.5
41.792717, -87.622562, 1.5
41.730654, -87.663062, 1.5
41.791540, -87.663143, 1.5
41.771769, -87.702824, 1.5
41.782979, -87.700672, 1.5
41.884525, -87.636683, 1.5
41.897574, -87.715314, 1.5
41.883875, -87.671966, 1.5
41.848508, -87.709885, 1.5
41.849323, -87.691999, 1.5
41.976176, -87.677003, 1.5
41.707928, -87.568511, 1.5
41.730313, -87.656303, 1.5
41.735638, -87.553549, 1.5
41.924975, -87.640256, 1.5
41.779718, -87.654383, 1.5
41.793533, -87.709567, 1.5
41.866140, -87.719134, 1.5
41.712342, -87.569554, 1.5
41.956245, -87.729148, 1.5
41.795513, -87.620719, 1.5
41.762732, -87.685025, 1.5
41.765379, -87.647918, 1.5
41.906401, -87.638708, 1.5
41.859739, -87.712646, 1.5
41.898877, -87.641992, 1.5
41.809548, -87.612861, 1.5
41.908302, -87.695354, 1.5
41.769785, -87.593654, 1.5
41.692631, -87.613029, 1.5
41.801907, -87.621591, 1.5
41.809188, -87.622009, 1.5
41.753262, -87.601100, 1.5
41.936655, -87.746655, 1.5
41.760806, -87.686958, 1.5
42.020979, -87.670576, 1.5
41.784795, -87.587996, 1.5
41.959425, -87.779584, 1.5
41.853318, -87.656435, 1.5
41.916086, -87.733701, 1.5
41.851949, -87.618849, 1.5
41.768125, -87.591195, 1.5
41.819607, -87.684877, 1.5
41.765824, -87.615147, 1.5
41.787275, -87.624202, 1.5
41.717364, -87.568689, 1.5
41.768270, -87.646780, 1.5
41.971631, -87.790525, 1.5
41.757387, -87.563772, 1.5
41.841414, -87.728270, 1.5
41.781538, -87.658107, 1.5
41.907001, -87.640744, 1.5
41.873860, -87.700499, 1.5
41.750275, -87.656309, 1.5
41.794229, -87.623873, 1.5
41.840720, -87.626993, 1.5
41.693867, -87.612337, 1.5
41.803959, -87.668644, 1.5
41.695797, -87.623052, 1.5
41.697377, -87.559680, 1.5
41.976653, -87.900988, 1.5
41.676226, -87.641712, 1.5
41.668267, -87.638130, 1.5
41.951998, -87.654620, 1.5
41.692979, -87.628062, 1.5
41.881807, -87.736368, 1.5
41.767237, -87.666168, 1.5
41.879398, -87.626600, 1.5
41.878108, -87.627532, 1.5
41.765988, -87.573727, 1.5
41.905851, -87.638578, 1.5
41.718470, -87.620663, 1.5
41.769075, -87.625613, 1.5
41.920719, -87.782061, 1.5
41.964855, -87.714863, 1.5
41.728114, -87.553596, 1.5
41.767346, -87.648260, 1.5
41.655679, -87.607417, 1.5
41.968317, -87.711046, 1.5
41.775719, -87.603246, 1.5
41.918608, -87.765581, 1.5
41.758930, -87.562203, 1.5
41.790109, -87.672835, 1.5
41.765464, -87.566652, 1.5
41.876544, -87.755191, 1.5
41.707205, -87.628826, 1.5
41.981217, -87.773422, 1.5
41.850287, -87.688117, 1.5
41.756916, -87.600747, 1.5
41.887108, -87.765273, 1.5
41.721824, -87.623512, 1.5
41.737203, -87.573184, 1.5
41.895244, -87.738619, 1.5
41.964811, -87.661158, 1.5
41.905851, -87.638578, 1.5
41.858212, -87.726309, 1.5
41.653148, -87.601734, 1.5
41.968224, -87.739739, 1.5
41.713098, -87.630721, 1.5
41.758076, -87.602779, 1.5
41.776555, -87.672483, 1.5
41.746522, -87.653780, 1.5
41.903389, -87.767983, 1.5
41.908876, -87.646473, 1.5
42.019421, -87.689979, 1.5
42.014907, -87.680340, 1.5
41.793595, -87.705356, 1.5
41.942612, -87.752051, 1.5
41.943466, -87.649520, 1.5
41.692344, -87.652355, 1.5
41.729008, -87.598437, 1.5
41.771741, -87.705694, 1.5
41.736426, -87.585786, 1.5
41.879495, -87.633906, 1.5
41.719005, -87.620675, 1.5
41.976309, -87.904981, 1.5
41.878555, -87.627836, 1.5
41.906395, -87.639057, 1.5
41.736378, -87.627639, 1.5
41.878117, -87.626754, 1.5
41.896793, -87.627760, 1.5
41.793558, -87.663793, 1.5
41.736852, -87.577079, 1.5
41.916766, -87.738923, 1.5
41.854144, -87.623703, 1.5
41.859242, -87.716289, 1.5
41.946639, -87.714907, 1.5
41.778712, -87.694748, 1.5
41.820464, -87.628675, 1.5
41.799159, -87.671873, 1.5
41.966682, -87.654942, 1.5
41.798254, -87.664845, 1.5
41.766462, -87.605752, 1.5
41.928770, -87.679043, 1.5
41.887108, -87.765273, 1.5
41.767901, -87.616780, 1.5
41.728096, -87.551362, 1.5
41.653259, -87.617101, 1.5
41.880607, -87.726252, 1.5
41.779133, -87.684658, 1.5
41.885860, -87.626889, 1.5
41.794045, -87.624220, 1.5
41.867204, -87.724029, 1.5
41.746097, -87.603677, 1.5
41.886944, -87.624688, 1.5
41.793775, -87.617812, 1.5
41.751159, -87.606016, 1.5
41.880375, -87.763357, 1.5
41.964769, -87.721982, 1.5
41.715770, -87.643207, 1.5
41.688797, -87.626669, 1.5
41.756305, -87.650400, 1.5
41.997205, -87.707060, 1.5
41.909649, -87.752611, 1.5
41.744535, -87.552335, 1.5
41.923170, -87.653684, 1.5
41.882467, -87.755832, 1.5
41.964641, -87.778866, 1.5
41.852968, -87.644601, 1.5
41.736378, -87.627639, 1.5
41.784153, -87.606835, 1.5
41.868074, -87.627294, 1.5
41.711386, -87.536636, 1.5
41.958634, -87.786926, 1.5
41.979074, -87.905584, 1.5
41.970291, -87.656103, 1.5
41.800767, -87.658543, 1.5
41.897048, -87.666423, 1.5
41.773441, -87.586551, 1.5
41.803978, -87.605177, 1.5
41.908978, -87.638676, 1.5
41.794745, -87.665970, 1.5
41.968957, -87.656429, 1.5
41.878276, -87.749194, 1.5
41.768593, -87.582993, 1.5
41.877172, -87.710366, 1.5
41.873368, -87.719601, 1.5
41.885860, -87.626889, 1.5
41.808520, -87.596961, 1.5
41.682465, -87.620804, 1.5
41.978043, -87.659213, 1.5
41.829268, -87.606630, 1.5
41.703883, -87.565586, 1.5
41.736708, -87.608330, 1.5
41.762994, -87.662803, 1.5
41.903629, -87.708412, 1.5
41.780916, -87.613075, 1.5
41.924497, -87.716660, 1.5
41.881238, -87.674343, 1.5
41.903480, -87.771920, 1.5
41.739612, -87.658426, 1.5
41.984552, -87.836730, 1.5
41.889455, -87.620330, 1.5
41.814109, -87.645531, 1.5
41.789117, -87.638237, 1.5
41.789117, -87.638237, 1.5
41.789117, -87.638237, 1.5
41.819948, -87.624594, 1.5
41.925851, -87.769831, 1.5
41.914957, -87.736122, 1.5
41.746641, -87.613741, 1.5
41.987264, -87.789800, 1.5
41.817389, -87.633893, 1.5
41.800135, -87.652455, 1.5
41.874259, -87.642570, 1.5
41.976309, -87.904981, 1.5
41.746785, -87.605259, 1.5
41.895386, -87.712533, 1.5
41.967260, -87.662809, 1.5
41.759314, -87.652901, 1.5
41.773710, -87.661771, 1.5
41.755674, -87.584364, 1.5
41.704466, -87.564612, 1.5
42.019851, -87.666374, 1.5
41.687306, -87.632411, 1.5
41.768765, -87.683212, 1.5
41.750828, -87.625183, 1.5
42.019269, -87.672041, 1.5
41.736378, -87.627639, 1.5
41.897831, -87.623950, 1.5
41.883465, -87.710030, 1.5
41.750860, -87.625967, 1.5
41.771915, -87.608033, 1.5
41.878509, -87.760634, 1.5
41.908978, -87.638676, 1.5
41.794029, -87.674005, 1.5
41.858017, -87.643659, 1.5
41.872998, -87.744847, 1.5
41.751387, -87.642991, 1.5
41.723022, -87.623638, 1.5
42.019885, -87.666080, 1.5
41.744137, -87.702383, 1.5
41.869533, -87.764668, 1.5
41.860518, -87.723938, 1.5
41.938868, -87.723266, 1.5
41.800511, -87.641804, 1.5
41.891260, -87.650349, 1.5
41.882193, -87.760329, 1.5
41.941664, -87.651557, 1.5
41.858008, -87.712891, 1.5
41.869573, -87.653756, 1.5
41.949901, -87.729271, 1.5
41.831061, -87.630731, 1.5
42.013332, -87.683288, 1.5
41.775070, -87.683387, 1.5
41.804300, -87.622856, 1.5
41.967001, -87.658336, 1.5
41.721649, -87.621844, 1.5
41.768676, -87.625511, 1.5
41.810245, -87.612362, 1.5
41.923862, -87.667324, 1.5
41.937098, -87.747945, 1.5
41.750828, -87.625183, 1.5
41.740818, -87.552864, 1.5
41.777494, -87.637615, 1.5
41.937098, -87.747945, 1.5
41.775115, -87.693439, 1.5
41.931539, -87.737558, 1.5
42.002205, -87.663384, 1.5
41.734609, -87.667755, 1.5
41.725711, -87.565542, 1.5
41.791093, -87.598216, 1.5
41.782860, -87.669302, 1.5
41.899125, -87.641707, 1.5
41.892139, -87.624315, 1.5
41.941297, -87.640604, 1.5
41.899125, -87.641707, 1.5
41.769075, -87.625613, 1.5
41.879521, -87.627862, 1.5
41.885630, -87.631518, 1.5
41.895870, -87.672819, 1.5
41.885860, -87.626889, 1.5
41.679759, -87.622569, 1.5
41.750860, -87.625967, 1.5
41.761835, -87.689432, 1.5
41.880329, -87.749792, 1.5
41.782652, -87.648361, 1.5
41.908286, -87.689480, 1.5
41.750820, -87.644195, 1.5
41.698655, -87.533015, 1.5
41.786824, -87.651246, 1.5
41.878555, -87.627836, 1.5
41.968437, -87.720090, 1.5
41.925658, -87.648843, 1.5
41.775778, -87.682052, 1.5
41.907031, -87.761955, 1.5
41.876063, -87.630580, 1.5
41.968031, -87.736932, 1.5
41.958257, -87.702191, 1.5
41.764607, -87.624742, 1.5
41.792265, -87.634250, 1.5
41.687005, -87.664819, 1.5
41.940248, -87.669226, 1.5
42.002205, -87.663384, 1.5
42.013926, -87.702748, 1.5
41.858017, -87.643659, 1.5
41.978894, -87.906468, 1.5
41.879382, -87.745989, 1.5
41.776989, -87.670085, 1.5
41.870140, -87.746177, 1.5
41.777302, -87.759845, 1.5
41.733860, -87.619452, 1.5
41.886832, -87.626555, 1.5
41.815262, -87.684767, 1.5
41.876796, -87.627796, 1.5
41.703895, -87.564604, 1.5
42.020921, -87.670577, 1.5
41.772154, -87.683596, 1.5
41.707205, -87.628826, 1.5
41.794029, -87.674005, 1.5
41.818885, -87.696198, 1.5
41.958634, -87.786926, 1.5
41.750860, -87.625967, 1.5
41.743629, -87.610015, 1.5
41.747332, -87.634969, 1.5
41.668176, -87.628505, 1.5
41.804579, -87.624485, 1.5
41.776309, -87.763792, 1.5
41.918497, -87.786368, 1.5
41.779509, -87.653780, 1.5
41.786948, -87.786347, 1.5
41.909517, -87.763043, 1.5
41.769135, -87.626814, 1.5
41.863540, -87.644829, 1.5
41.790869, -87.661012, 1.5
41.751546, -87.566085, 1.5
41.804344, -87.747812, 1.5
41.915677, -87.750768, 1.5
41.919826, -87.742679, 1.5
41.690223, -87.667462, 1.5
42.010488, -87.663584, 1.5
41.977681, -87.903500, 1.5
41.746952, -87.654512, 1.5
41.796598, -87.659944, 1.5
41.776826, -87.631591, 1.5
41.789540, -87.625718, 1.5
41.906983, -87.732706, 1.5
41.772154, -87.683596, 1.5
41.770650, -87.617149, 1.5
41.861897, -87.734688, 1.5
41.811661, -87.604566, 1.5
41.668668, -87.636676, 1.5
41.882628, -87.769991, 1.5
41.964858, -87.713429, 1.5
41.794303, -87.674461, 1.5
41.750887, -87.634366, 1.5
41.750255, -87.644183, 1.5
41.971243, -87.700151, 1.5
41.765282, -87.604537, 1.5
41.809402, -87.622433, 1.5
41.707110, -87.620078, 1.5
41.940634, -87.649437, 1.5
41.886909, -87.624394, 1.5
41.694332, -87.619095, 1.5
41.917685, -87.688566, 1.5
41.962965, -87.781851, 1.5
41.791952, -87.736462, 1.5
41.739088, -87.602316, 1.5
41.966085, -87.727823, 1.5
41.939090, -87.654228, 1.5
41.745328, -87.659817, 1.5
41.888053, -87.624709, 1.5
41.806960, -87.603698, 1.5
41.896413, -87.624135, 1.5
41.813987, -87.689336, 1.5
41.872730, -87.739173, 1.5
41.861247, -87.709328, 1.5
41.825265, -87.668893, 1.5
41.877897, -87.767892, 1.5
41.787913, -87.741285, 1.5
41.905851, -87.638578, 1.5
41.893184, -87.756617, 1.5
41.938992, -87.742712, 1.5
41.692399, -87.629277, 1.5
41.753669, -87.612420, 1.5
41.692722, -87.604427, 1.5
41.914386, -87.714920, 1.5
41.941324, -87.651954, 1.5
41.805494, -87.657449, 1.5
41.941123, -87.652780, 1.5
41.778344, -87.649463, 1.5
41.778213, -87.633549, 1.5
41.767877, -87.633371, 1.5
41.884983, -87.715237, 1.5
41.919088, -87.787608, 1.5
41.667753, -87.639314, 1.5
41.886910, -87.745660, 1.5
41.823636, -87.640781, 1.5
41.938522, -87.762067, 1.5
41.936442, -87.725373, 1.5
41.875214, -87.720846, 1.5
41.888010, -87.622667, 1.5
41.736876, -87.638629, 1.5
41.922941, -87.730547, 1.5
41.777205, -87.640654, 1.5
41.721808, -87.625289, 1.5
41.932919, -87.644341, 1.5
41.896922, -87.747992, 1.5
41.898867, -87.742490, 1.5
41.755713, -87.551862, 1.5
41.896758, -87.628352, 1.5
41.903313, -87.773126, 1.5
41.896758, -87.628352, 1.5
41.898067, -87.623948, 1.5
41.780320, -87.617093, 1.5
41.858488, -87.719894, 1.5
41.761854, -87.559566, 1.5
41.866574, -87.625665, 1.5
41.716218, -87.652682, 1.5
41.945420, -87.707298, 1.5
41.854837, -87.719789, 1.5
41.807497, -87.658715, 1.5
41.912692, -87.728718, 1.5
41.804378, -87.618175, 1.5
41.773422, -87.588318, 1.5
41.736515, -87.606471, 1.5
41.772303, -87.714047, 1.5
41.976653, -87.900988, 1.5
41.692332, -87.635257, 1.5
41.981959, -87.766998, 1.5
41.791038, -87.708539, 1.5
41.895638, -87.708989, 1.5
41.807899, -87.711471, 1.5
41.652977, -87.537605, 1.5
41.987879, -87.655173, 1.5
41.957049, -87.717765, 1.5
41.857257, -87.665985, 1.5
41.885122, -87.756613, 1.5
41.897765, -87.623958, 1.5
41.976233, -87.655153, 1.5
41.942359, -87.640133, 1.5
41.865538, -87.710666, 1.5
41.815096, -87.611453, 1.5
41.728844, -87.574158, 1.5
41.764812, -87.663938, 1.5
41.908978, -87.638676, 1.5
41.772006, -87.664164, 1.5
41.684982, -87.641135, 1.5
41.852990, -87.635586, 1.5
41.755853, -87.561316, 1.5
41.878692, -87.627841, 1.5
41.811410, -87.670056, 1.5
41.757167, -87.558698, 1.5
41.879377, -87.763612, 1.5
41.902962, -87.763299, 1.5
41.718834, -87.629955, 1.5
41.807768, -87.624563, 1.5
